Theme;Is Under The Theme;Word;Translation;Image;Definition;Conjugation;Declensions;Examples;Pronunciation;OLD
J;AugustaESP;junquillo;m. rüme, rüme.;;;;;;;
J;AugustaESP;junta;"f. trawün. V. kawiñ. | Junta de ríos [de caminos]: trawün o trafün l'ewfü (rüpü). | Junta para acabar con los gusanos: apümpirun trawün. | Lugar de la junta: trawüpeyüm (ger.); kawiñwe.";;;;;;;
J;AugustaESP;juntamente;"adj. kiñentrür, trür; kiñewün (Huapi), kiñerun (Pangui.), kiñeyüm (Pangui.).";;;;;;;
J;AugustaESP;juntar;"act. trawülün, trapümün; [acopiar cosas] ngülümün. | Juntarse: trawün, trafün (intr.), trapümuwün, trawüluwün (refl.); [acopiarse cosas] ngülün (intr.); [uno con otro para acompañarse] kompañkiawüluwün (rec.). | Juntar [animales, personas] con otros, meter entre otros: kiñewntükun; fülümtükun. | Juntar dos cosas entre sí [hasta el contacto]: fültrapümün; [pegando una en otra] wil'atrapümün; [con clavos] külafatrapümün; [con costura] ñidüftrapümün; [con atadura] trarütrapümün, etc. Me juntaré con él (o con ellos), iré también, iré en su compañia 'inaamuan, inakonan feychi che mew'.";;;;;;;
J;AugustaESP;junto;"adj. Estar juntas [personas o cosas]: trafkülen, trawülen (Pangui.), trafün, trawün, trawkülen (Huapi). | Estar o vivir juntos, como casados: kiñe mew müleken. | Estar juntos, reunidos, como las habitaciones en una ciudad: chingkolen, chingkonkülen (chingko o chüngko). | Venir, presentarse juntos: kiñewünkünupan. (Las ovejas, todo el rebaño) pasaron juntas al otro lado (del río) 'felen n'oyngün'. | Poner juntas unas cosas entre sí: kiñewünkünun. | Tener junto, reunido [cosas, p. ej. dinero]: ngülümnien; [personas] trapümnien, trawülnien. | Junto a: ina ..., traf ..., ... ñi ina mew, inafül... mew. Ina kütral 'junto al fuego'. Traf l'afken' 'junto al mar'. Inafül cruz mew 'junto a la cruz'. Fey ñi ina (o inaw) mew mülen 'vivo junto a él'. Andrés ñi inamalal (mew) 'junto al cerco de Andrés'. | Estar junto a: inafülkülen, püllelen ... mew. Su terreno está junto al mar 'trafl'afken'i ñi mapu'.";;;;;;;
J;AugustaESP;jurar;intr. shumün (Pangui. p. us.), kuran (Pangui.), suran (Huapi), kuramentan (intr.). | Jurar a alguno: kurantükun, shumelün (unitr. Pangui.). | Modos de jurar. Chaw shum, chaw ñi duam, chaw ñi füla, koyl'atulan '¡por mi padre!, no miento'. Tripapay antü, koyl'atulan 'el sol ha salido, no miento' (etc., según la posición del sol en el respectivo momento).;;;;;;;
J;AugustaESP;jurisdicción;f. poder [término corriente entre los mapuches].;;;;;;;
J;AugustaESP;justamente;adv. (Este vestido) viene justamente al cuerpo 'küme fey, yochi fey'. Esto ha sucedido justamente como yo pensaba 'iñche ñi fey pimum trür femngechi (igualmente así) tripay' o 'yochi femtripay'. (Antonio) se hallaba justamente en aquel pueblo 'kiñentrür mülefuy feychi waria mew'.;;;;;;;
J;AugustaESP;justicia;"f. ñi justongen kiñe che kam kiñe düngu; ñi inanieken re nor düngu kiñe che; ñi küme norümdünguken (o trürümdünguken) kiñe juez; ñi küme norümdüngufengen kiñe che. Konan justicia mew o konan juez mew.";;;;;;;
J;AugustaESP;justiciero;adj. [Ser] küme norümdüngufe ngen, inanieken nor düngu.;;;;;;;
J;AugustaESP;justificar;act. [A un pecador] kustokünun. | Justificar uno [p. ej. ante sus superiores] su modo de proceder: pengelkünun, tranakünun ñi wesha inanon ñi düngu. (El fariseo) quiso justificarse 'ayüy justongelu (o nor küme che ngelu) ñi trokingeam'.;;;;;;;
J;AugustaESP;justo;"adj. [Cualidad de personas] küme che; küme inaniekelu Dios ñi ley; Dios ñi gracia mew mülelu; tutediosfe; nor düngu inaniekelu, castigapürachekenulu norümdüngufe. Su causa es justa 'küme düngu, nor düngu inaniekey'. Es justo lo que dices 'nor dünguymi', 'nor düngu pimi'. Él me ha dado lo justo 'kom fitun eluenew; kom kullingen'. Es justo (lo que se me ha dado) 'trür ngey (ñi elungen)'.";;;;;;;
J;AugustaESP;juventud;"f. ñi we che ngen, ñi we wentru (domo) ngen kiñe che. | En mi juventud [cuando aún crecía]: petu tremlu. Desde mi juventud no he conocido la guerra 'kimlafiñ awkan, ta tremün'; [en mi primera juventud] we tremlu. V. wechetu. | La juventud, los jóvenes (hombres y mujeres): wechengeyelu (part.).";;;;;;;
J;AugustaESP;juzgar;act. dewmadüngun (intr./unitr.), dewmañmafiñ (ditr.) ñi düngu kiñe che. | intr. Juzgar con rectitud: küme norümdüngun. Juzgo que sea así 'feyelfiñ' o 'fey trokifiñ'. Él juzga temeriamente a las personas 'müchay wedafemlu trokipüdakefi che' o 'ngeno düngu «rüf fey wedafemi (o según: wedafemenew)» pikefi kake che'. No juzguen, y no serán juzgados '«fey wesha femi» pipüralayaymün, fey mew «fey wesha femi» pingelayaymün' o 'wesha femlu trokipüralayafimün kake che, fey mew wesha femlu trokingelayaymün'.;;;;;;;
L;AugustaESP;la;art. def. feychi, chi (Pangui.), ti (Huapi), o se queda sin traducción. V. Augusta (1903, p. 14).;;;;;;;
L;AugustaESP;la;pron. pers. V. lo.;;;;;;;
L;AugustaESP;laberinto;m. külümwe [tal vez]. V. confundir.;;;;;;;
L;AugustaESP;labio;"m. [De la boca] mellfü, mellfüwün'; [de una herida] wün'; [de un vaso] mellel (Pangui.) o üpül. Mellelral'i 'el labio del plato'. | Labio superior: wenulechi mellfü, wentemellfü; labio inferior: minchelechi mellfü, minchemellfü. | Tener los labios abultados: lantra mellfüwün' ngen. | Abrir los labios: nülan (unitr.) wün', wüdamün (unitr.) wün'. | Cerrar los labios: trapümün (unitr.) wün' o mellfüwün'. | Morderse uno los labios ünatun (unitr.) ñi wün'.";;;;;;;
L;AugustaESP;labor;m. küdaw. | Labores de mujeres, tejidos bordados: ñümin.;;;;;;;
L;AugustaESP;laborable;adj. [Es] küdawfali, küdawün ngekey.;;;;;;;
L;AugustaESP;laborioso;adj. küydawfe. | Mujer laboriosa: newpin o kül'fün domo.;;;;;;;
L;AugustaESP;labrado;adj. [Tratándose de telas] ñümin. ñümin makuñ 'manta labrada'. ñümin lama 'lama labrada'. | Campo labrado: küdaw mapu, küdawpeyüm mapu. | Palo labrado: kaf mamüll.;;;;;;;
L;AugustaESP;labrador;m. küdawmapufe, ketrafe.;;;;;;;
L;AugustaESP;labrandera;f. ñümife, ñümikafe.;;;;;;;
L;AugustaESP;labranza;"f. küdaw mapu; küdawmapun; küdawpeyümchi ruka.";;;;;;;
L;AugustaESP;labrar;"act. [Barrancos] treylon, teylon, teymün; [maderas gruesas, derechas] maflin, kafün (Huapi); [vasos de palo] rüputun; [piedras] rütrin; [la tierra, los metales] küdawün [con configuración personal]. | Quitar con el maychiwe algo del palo al darle forma de vaso: mayafnentun, rülapen. | Labrar algo con hachazos o cuchillazos quitándole de costado: rüpukütuyen.";;;;;;;
L;AugustaESP;lacear;act. nün o tun lashu mew, lashun [con configuración personal].;;;;;;;
L;AugustaESP;lacerar;act. weralün, allfülün. Él se golpeó en la mano 'tranantükuy ñi kug'.;;;;;;;
L;AugustaESP;lacio;adj. [Respecto de plantas]: V. marchito.;;;;;;;
L;AugustaESP;lacre;"adj. kelü; pelomtu kelü, lig kelü, palaw kelü.";;;;;;;
L;AugustaESP;lactancia;"f. ñi moyon püchüche; ñi moyolngen.";;;;;;;
L;AugustaESP;lactar;act. ? amamantar.;;;;;;;
L;AugustaESP;lácteo;V. vía.;;;;;;;
L;AugustaESP;lacticinio;m. lichi (niechi) iagel.;;;;;;;
L;AugustaESP;ladeado;"adj. Estar ladeado [carga, muralla, árbol]: külülen, külünagkülen, külürupalen; [el sol] külürupan, rupan, etc. | Ladeado ya el sol: külün antü mew, külürupachi antü mew.";;;;;;;
L;AugustaESP;ladearse;[La carga, silla de montar, el sol, árbol, etc.] külürupan, kiñepüle rupan, külüwün, külürun (Pangui.), külünagün (intr.).;;;;;;;
L;AugustaESP;ladilla;f. pato. Müna patongey 'tiene muchas ladillas'.;;;;;;;
L;AugustaESP;ladino;adj. Es muy ladino: fill ngünen niey.;;;;;;;
L;AugustaESP;lado;"m. [Costado del cuerpo] kadi; [costado de otras cosas] kadil. Kadilruka 'el de la casa'. Kadilwampo 'el de la canoa'. adil mew 'en la parte lateral'. | Un lado de todo el cuerpo kiñeple kalül (Pangui.), kiñeple trawa (Huapi). La perlesía le ha cogido todo el lado (todo el lado izquierdo) 'ñi kiñepüle (ñi welepüle) kalül, kom l'ay'. | Lo de un lado [p. ej. la oreja]: kiñepüle (pilun); lo del otro lado [p. ej la oreja]: kañpüle (pilun). | Lado, cara de vestidos, géneros, monedas: ad. | En un lado [p. ej de la moneda]: ñi kuñepüle ad mew; [en el otro] ñi ka o kañpüle ad mew. | Dirección, punto del cielo: ad. Hacia el lado norte 'piku ad püle, adpikupüle, piku püle, pikumapupülekechi', etc. El viento sale de cuatro lados 'meli ñom trokiñ püle tripapakey kürüf'. | El otro lado de un cerro, de la cordillera: waydüf (mapu). Waydüf (mapu) müley, amuy, tuwi 'está, fue al otro lado, viene del otro lado de la cordillera'. | Este lado del río, lago, mar: n'opa. N'opa l'ewfü 'este o a este lado del río'. | El otro lado: n'ome, karku. n'ome l'afken' 'el o al otro lado del mar'. | Estar a este lado: n'opalen, n'opa mülen. | Haber pasado a este lado: n'opan. | Estar al otro lado: n'omelen, n'ome o n'ometu mülen. | Ir al otro lado: n'on; [cuando uno ha de trasladarse aun a la orilla del agua] n'omen, n'ome o karku amun. | Pasar algo al otro lado: V. pasar. | Al lado, a lo largo del mar [tiene él sus mocetones]: adl'afken', o l'afken' püle; [al lado de una tierra] admapu. V. wiftun. | Al lado de, junto a: ina, traf. [Al lado de la casa] inaruka. [Al lado de su casa] fey ñi inaruka (mew). Tengo el placer de estar otra vez aquí al lado de mis niñas (condiscípulas) 'ayüwkülepatun traf ñi pu niña mew'. | Estar al lado de una persona: trafkadilen kiñe che mew; [tenerla a su lado (también como protector y sostén)] trafkadinien. | Tener a alguno a su lado en el viaje: kütakelnien, kadilmanien. Sigamos juntos, lado a lado: kütakeleayyu (Pangui.), kütakeleayyu, kütakelniewayyu, kadilmaniewayyu. | Al lado derecho: manpüle; [al izquierdo] welepüle; [a su lado derecho] fey ñi manpüle. | A un lado: kiñepüle. | Dejar, echar algo a un lado: küñepülekünun. | Hacerse a un lado: kiñepülekünuwün (refl.), kiñepülekünun (intr.), farun (intr. Pangui.). | Saltar a un lado [el caballo, la bola de chueca]: kanitripan. Mirar de lado a alguno: trükerulün, trükerwülün. | Por este lado, en esta dirección: tüfa püle, tüfachi püle, fachi püle; [por ese lado] tüfey püle, feychi püle, fey ti püle. Por este lado, esta dirección fue él 'feypüle künuwi'.";;;;;;;
L;AugustaESP;ladrar;"intr. wangkün; [de continuo] wangküwangküngen. | Ladrar a alguno: wangkülün (unitr.) [con configuración personal].";;;;;;;
L;AugustaESP;ladrido;m. ñi wangküwangküngen trewa.;;;;;;;
L;AugustaESP;ladrón;"m. weñefe; [ladrón de animales] wingküfe.";;;;;;;
L;AugustaESP;ladronera;f. ñi llumkülepeyüm weñefe.;;;;;;;
L;AugustaESP;lagaña;f. kel'e.;;;;;;;
L;AugustaESP;lagañoso;adj. [Ser] kel'en.;;;;;;;
L;AugustaESP;lagartija;f. fillkuñ.;;;;;;;
L;AugustaESP;lagarto;m. kirke, palüm. | El músculo lagarto: challwa fün' (Pangui.), kümon lipang (Huapi), komofün' lipang (Huapi).;;;;;;;
L;AugustaESP;lago;"m. l'afken', püchü l'afken'; lawna [del esp. laguna].";;;;;;;
L;AugustaESP;lágrima;"f. külleñu. | Derramar lágrimas: külleñutun (intr.); [muchas lágrimas] al'ün amun (intr.), ñi külleñu kiñe che. | Bajársele las lágrimas a uno: ngümanakümuwün (refl.). | Correrle las lágrimas: witrunagün (intr.), ñi külleñu. | Llenársele los ojos de lágrimas: shelkütripayen (intr.), ñi külleñu kiñe che. | Saltársele las lágrimas: llangküyen (intr.), ñi külleñu.";;;;;;;
L;AugustaESP;lagrimar;(intr.) külleñutun.;;;;;;;
L;AugustaESP;lagrimear;(intr.) Lagrimeo mucho 'witruwitrungey ñi kalleñu'. Mis ojos lagrimean 'külleñumekey ñi nge'.;;;;;;;
L;AugustaESP;lagrimoso;adj. [Ser] külleñutun ngen.;;;;;;;
L;AugustaESP;laguna;"f. püchü l'afken'. | Lagunita de agua: dawüllko; düllawko, püllawko; malliñ (ko); küllümko. | Formar [el agua] lagunitas, charcos [en los caminos]: dawüllün, dawüllkülen, düllawün, düllawkülen, püllawün, püllawkalen (intr.). V. malliñün.";;;;;;;
L;AugustaESP;lagunoso;adj. püllawentu. El camino está lagunoso 'daw'llküley ko rüpü mew'.;;;;;;;
L;AugustaESP;laja;f. [Piedra] lime kura.;;;;;;;
L;AugustaESP;lama;f. [Lodo que queda donde ha habido agua largo tiempo] llodkochapadj. | Lama verde en que nacen los renacuajos: küdiñpoko.;;;;;;;
L;AugustaESP;lamentable;adj. [Ser] ngümayefalün, ngüman ngen, lladkün ngen, lladkün düngu ngen.;;;;;;;
L;AugustaESP;lamentar;act. ngümayen (unitr.).;;;;;;;
L;AugustaESP;lameplatos;m. y f. küllmatural'ife.;;;;;;;
L;AugustaESP;lamer;act. küllman, küllman, küllmatun, mafmafün (Pangui.). | Quitar algo con la lengua: küllmanentun, küllmatunentun.;;;;;;;
L;AugustaESP;lámina;f. püllüfngechi chapüdpañilwe, wentetrawa femngechi. Papeltükulechi adentun. V. wüntrün.;;;;;;;
L;AugustaESP;lamparón;m. lampa pel'.;;;;;;;
L;AugustaESP;lampiño;adj. ngeno payun'.;;;;;;;
L;AugustaESP;lana;"f. kal'; [la gruesa] trayfi kal'; [la fina] llañu kal'. | Vestir lana: tükunien kal'.";;;;;;;
L;AugustaESP;lance;m. [Acción y efecto de lanzar] kiñe ütrüfün, kiñe ütrüf. | Echar la red: tükuñeweñün. | Pesca que se saca: fue grande el lance al'ün nentuy ñi challwa. | Hacer lance [al ser perseguido] ngüñungüñutu lefün (intr.).;;;;;;;
L;AugustaESP;lancha;f. lancha.;;;;;;;
L;AugustaESP;lanchada;f. Una lanchada: kiñe apon lancha.;;;;;;;
L;AugustaESP;langosta;f. chori.;;;;;;;
L;AugustaESP;languidez;f. Cualidad de ser lánguido: V. lánguido.;;;;;;;
L;AugustaESP;lánguido;adj. [Ser] newenngewenon, füngküngewenon (Pangui.).;;;;;;;
L;AugustaESP;lanosidad;f. ñi muñmuñkülen (o ñi mün'ulkülen) püchüke kal' mew trawafün'mamüll, trawaplanta. V. poñpoñkülen.;;;;;;;
L;AugustaESP;lanudo;adj. [Ser] kal' ngen. | Perro lanudo: kalki trewa, weke trewa. (El perro) es lanudo 'weke ngey'.;;;;;;;
L;AugustaESP;lanza;"f. wayki (mil); rüngi.";;;;;;;
L;AugustaESP;lanzada;f. Dar a alguno una lanzada: wayki mew wülelfiñ (Huapi) (rulelfiñ) kiñe che. | Herida que resulta de una lanzada: waykitungemoyüm.;;;;;;;
L;AugustaESP;lanzadera;f. Tejed. yiwüllwe.;;;;;;;
L;AugustaESP;lanzar;"act. Arrojar, tirar. | Lanzar algo [con la tos]: chafonentun; [con el vómito] rapinentun. | Lanzar [líquidos] con la boca: püfkünün (unitr.).";;;;;;;
L;AugustaESP;largar;act. [Soltar] l'el'ümün, nel'ümün, leykümün.;;;;;;;
L;AugustaESP;largo;"adj. [Largo y derecho] wif. Camino largo y derecho 'wif rüpü'. (La cordillera) es larga 'wif ngey'. Él tiene las piernas largas 'fücha chang ngey' o 'füchay ñi chang'. El camino es largo 'al'üley o al'üy rüpü'. Todavía es largo el camino que he de seguir 'petu al'üley rüpü ñi inaya' (apócope de inayagel o de inayam). | Ser larga una función, oración, etc.: al'uñmalen, al'uñman; al'ün. Las noches han vuelto a ser largas 'fentretuy pun' o 'füchatuy pun'. A lo largo del mar 'kiñe wif l'afken'.";;;;;;;
L;AugustaESP;largo;m. ñi wif kiñe weshakelu.;;;;;;;
L;AugustaESP;larguero;"m. [De los quilvos] witrawitrawe (Tejed.); [de la casa] kamaruka, wingkülruka.";;;;;;;
L;AugustaESP;laringe;f. chükochüko.;;;;;;;
L;AugustaESP;lascivo;adj. ñuakafe, ñua düngu o ñualkawün düngu inaniekechi che. Él es lascivo en sus conversaciones 'ñua nütram niekey'. Libros lascivos 'ñua nütram nieyechi libro'. V. ñua.;;;;;;;
L;AugustaESP;lástima;f. Dar algo lástima a alguno: kutranduamyen, kutranduamün (Pangui.), kuñültun, kuñiltun (unitr.) [sujeto es la persona que siente lástima]. Le tengo lástima 'kutranduamyefiñ'. | Merecer o causar lástima: kutranduamyefalün, kuñültufalün, kutranduamün ngen (intr.). Es lástima que no hayamos venido más temprano (en la mañana) 'doy liwen tuwpefuliiñ!'. Ya es de noche, ¡lástima! 'dewma pun'kay, em!'.;;;;;;;
L;AugustaESP;lastimado;"adj. Estar lastimado: allfün, allfülen; weran, weralen. (El caballo) tiene el lomo lastimado 'allfen o weran o matan furi ngey'.";;;;;;;
L;AugustaESP;lastimar;"act. [Herir] allfülün; [por fricción] weralün. | Lastimarse allfün (intr.); [por el avío, etc.] weran (intr.); [por el continuo tope del vestido al andar] pingeñün (intr.).";;;;;;;
L;AugustaESP;lastra;f. lasta ruka.;;;;;;;
L;AugustaESP;lataz;m. ? nutria.;;;;;;;
L;AugustaESP;lateral;adj. kadil mew mülelu, kadilkülelu. | Bilateral: epuñpüle kadil mew mülelu.;;;;;;;
L;AugustaESP;látigo;m. koron [del esp. correa].;;;;;;;
L;AugustaESP;latir;(intr.) wütan, winüngkün (Pangui.).;;;;;;;
L;AugustaESP;laudable;adj. [Es] püramyefali, kümey, kümedünguyefali.;;;;;;;
L;AugustaESP;laurel;m. triwe. V. wawan.;;;;;;;
L;AugustaESP;lavado;"m. küchakan; küchan ropa. adj. modif. küchalechi, küchan. | Estar lavado: küchalen.";;;;;;;
L;AugustaESP;lavandera;f. küchakafe, küchatufe (domo).;;;;;;;
L;AugustaESP;lavar;"(intr.) küchakan, kecharopan. act. küchan. | Lavar las manos [propias]: küchakugün, ngawkun (intr.); [la cara propia]: küllumün, küllumtun, kullumün (Pangui.), kullumtun (intr.). | Quitar [manchas] lavando: küchanentun. | Salir [las manchas] con lavar la pieza: küchatripan. | Lavar uno su cabeza con orines podridos para destruir las liendres, etc.: küllaytuwün (refl.). | Lavar la ropa paleteándola: trüpuküchakan (intr.).";;;;;;;
L;AugustaESP;lavativa;f. Poner una lavativa a alguno: ngawtun (unitr.). Él no sabe poner lavativas 'kimlay, adümlay ngawtukutranün'. | Ser aplicado [un remedio] por medio de una lavativa: ngawtukonün (intr.). | Aplicar, introducir en forma de lavativa: ngawtuntükun. | Jeringa o vejiga para poner lavativas: ngawtuwe, ngawtupeyüm.;;;;;;;
L;AugustaESP;lavatorio;"m. küchatuwe; [para manos] ngawkuwe.";;;;;;;
L;AugustaESP;laya;f. laya [término corriente entre los mapuches]. Hay trigo de muchas layas 'kakewmechi kachilla o kakewmechi ad niechi kachilla müley'. V. clase.;;;;;;;
L;AugustaESP;lazada;f. ngüñupüdon, ngüñupüron.;;;;;;;
L;AugustaESP;lazo;m. [Para amarrar caballos] lashu, lazo. V. soga. | Hacer lazo algún cuero: lashun (unitr.). Lashuafiñ tüfachi trülke 'haré lazo este cuero'.;;;;;;;
L;AugustaESP;le;pron. pers. Le o lo maté 'langümfiñ'. Él le mató (al sujeto de la proposición anterior) 'l'angümeyew'. Le maté el chancho (a su favor) 'l'angümelfiñ ñi sanchu'. Le maté el chancho (contra su voluntad) 'l'angümüñmafiñ ñi sanchu'. Le mataron (sin sujeto) 'l'angümngey'. Le mataron el chancho para él 'l'angümelngey sanchu' (sujeto es la persona que recibe la acción, en esta proposición y las siguientes). Le mataron el chancho (contra su voluntad) 'l'angümüñmangey ñi sanchu'. Se le murió su padre 'l'ayelfi, ngünami, püshami ñi chaw'. Le llegó una mala noticia 'akuñmay wesha düngu'. Le llovió 'mawün'may'. V. Augusta (1903).;;;;;;;
L;AugustaESP;leal;adj. kumplife. V. fiel.;;;;;;;
L;AugustaESP;lealtad;f. ñi kumplifengen kiñe che.;;;;;;;
L;AugustaESP;leche;"f. lichi; [de gente] lichiche; [de vaca] lichiwaka. | Sacar leche, ordeñar la vaca: lichitun (unitr.). Lichitungekey waka 'se toma la leche a la vaca'. Püchüche ngüchidülngey lichi 'se le pone a la guagua el pezón en la boca y se le da a beber la leche comprimiendo el pecho con la mano (cuando no puede mamar)'.";;;;;;;
L;AugustaESP;lecho;m. ngütantu, ngütantu, kudupeyüm.;;;;;;;
L;AugustaESP;lechón;m. moyolechi kulliñ.;;;;;;;
L;AugustaESP;lechuga;f. lechukas.;;;;;;;
L;AugustaESP;lechuza;f. yarken, chiwüd.;;;;;;;
L;AugustaESP;lectura;f. düngulngen lifro, akta, etc.;;;;;;;
L;AugustaESP;leer;(intr.) düngulün. (intr.), düngulpapelün, düngul-lifron. Léeme la carta 'düngulelen chillka, mal'ülen karta'.;;;;;;;
L;AugustaESP;legal;adj. poyeleyfe. Chumngechi ñi felen o ñi pin ley 'conforme a la ley'.;;;;;;;
L;AugustaESP;legible;adj. [Es] kimfali.;;;;;;;
L;AugustaESP;legítimo;adj. [Hijo] küme yallel (part. pas.).;;;;;;;
L;AugustaESP;legua;f. lewa.;;;;;;;
L;AugustaESP;legumbre;"f. [Hortaliza] werta weshakelu; kapintüku fün' ngelu.";;;;;;;
L;AugustaESP;leído;adj. al'ün lifro dünguluma (part.).;;;;;;;
L;AugustaESP;lejanía;"f. al'üke wüdalechi mapu; ñi al'ü wüdalen, ñi kamapulen mapu kam weshakelu.";;;;;;;
L;AugustaESP;lejano;adj. [Ser] al'ümapulen, al'ütripalen, al'üwüdalen, etc. | De tierras lejanas: al'üke mapu.;;;;;;;
L;AugustaESP;lejos;"adj. kamapu, al'ümapu, al'ütripa, etc. | Estar lejos: kamapulen, al'ümapulen; al'üpulen, al'ütripalen. | Ir lejos: kamapu o al'ümapu amun. | Venir de lejos: kamapu tuwün. | Mirar a lo lejos: al'ümapu adkintulen. Él se fue a un lugar lejos de sus hermanos 'amutuy al'ütripa ñi pu peñi mew'. | Desde lejos: al'ütripa. | Lejos, a mucha distancia: al'üpu, al'ütripa.";;;;;;;
L;AugustaESP;lengua;"f. kewün'; [idioma] düngun. | La lengua española: castellano düngun. | La lengua mapuche: mapudüngun, pu mapuche ñi düngun, chedüngun [en algunas partes]. Muestra (tú) la lengua 'entupange mi kewün'. | Asomar uno su lengua entre los labios: külmayentun o padanentun ñi kewün'. | Sacarla mucho: wiltrafnentun, winünentun. | Tenerla muy afuera [como los perros sedientos]: wiltrafnentunien. Él tiene la lengua muy pesada 'lemlay ñi kewün', 'tranakewün' ngey'. La mujer tiene muy mala lengua 'kotrüy ñi wün'.";;;;;;;
L;AugustaESP;lenguado;m. [Pescado] pikür.;;;;;;;
L;AugustaESP;lenguaje;"m. düngun; ñi chumngechi dünguken che.";;;;;;;
L;AugustaESP;lenguaraz;m. lengwa. V. intérprete.;;;;;;;
L;AugustaESP;lengüeta;"f. [Epiglotis] takupeyüm wagül; [espiga de poste] pilun poste, pilunel poste; [la del paladar] püchü kewün'.";;;;;;;
L;AugustaESP;lenteja;f. llüngi.;;;;;;;
L;AugustaESP;lento;adj. Él es lento en el trabajo, trabaja lentamente 'ñochiwküley küdaw mew'. | Lentamente: ñochikechi, ñochike, ñochi. | Seguir marcha lenta: ñochi amulen. | Hablar lentamente [siendo su modo]: ñochi düngun ngen.;;;;;;;
L;AugustaESP;leña;"f. mamüll; iran mamüll. | Hacer, partir: leñiran, iratun (unitr.). | Buscar leña: mamüllün (intr.). | Cortar leña: katrümamüllün (intr.).";;;;;;;
L;AugustaESP;leñar;intr., mamüllün (intr.).;;;;;;;
L;AugustaESP;leño;m. katrün mamüll.;;;;;;;
L;AugustaESP;leñoso;adj. mamüll femngelu (part.).;;;;;;;
L;AugustaESP;león;m. [El puma] pangi, trapial. | Los cachorros: pangküll.;;;;;;;
L;AugustaESP;leona;f. domo trapial.;;;;;;;
L;AugustaESP;lepra;f. leprakutran.;;;;;;;
L;AugustaESP;leproso;adj. leprakutran nielu (part.).;;;;;;;
L;AugustaESP;lerdo;adj. ñape, n'ape, etc. (El caballo) es lerdo 'ñape trekatun ngey'. (Este hombre) es lerdo para el trabajo 'ñape ngey, ñochiwküley küdawün mew, ñapeduam ngey, llüdme ngey'.;;;;;;;
L;AugustaESP;les;pron. pers. V. le [con el cual tiene la misma traducción].;;;;;;;
L;AugustaESP;lesión;f. Tener una lesión: allfünkülewen, allfülewen (intr.).;;;;;;;
L;AugustaESP;leso;adj. [Tonto] ñoy (che), küywan (che).;;;;;;;
L;AugustaESP;levadura;f. podkol (Huapi). | Pan sin levadura: podkolngenuchi kofke.;;;;;;;
L;AugustaESP;levantar;"act. witrañpüramün, wütrañpüramün, wenuñpüramün, wenuntupüramün. V. ñümin. | Poner algo en un lugar más alto: wenukünun; doy wenukünun. | Levantar el vestido [para que no se moje]: nülpüramün. Ella tiene levantado su vestido 'ñülpüramniey ñi takun'. | Levantar algo al aire [como el vaho la tapa de la olla cerrada]: kültrünpüramün. | Levantar algo para probar su peso: lemlemtun. Lemlemtufinge ñi tunte fanen 'prueba su peso'. | Levantar [p. ej. al enfermo] dejándolo sentado: anünpüramün. | Dejarlo en pie: witrañpüramün. | Levantar la vista: pürakintun, lelinpüramün(intr.). | Levantar una casa: dewman o witramün kiñe ruka. | Levantar postes, armazón: witrakünun. | Levantar falsedades: witramdüngun(intr./unitr.) [con configuración personal]. Püramelenew o trürümelenew wesha düngu 'me ha levantado un testimonio'. | Levantar, sublevar: awkalün. | Poder levantar: lemün (unitr.). No se puede levantar, es demasiado pesado 'lemfal-lay'. (El enfermo) no puede levantar su cuerpo 'lemuwlay'. | Levantarse [p. ej. del asiento]: witran, witrapüramen, witrapüran, witrawün. (El enfermo) se ha levantado, trajina ya 'witrayawtuy'. (El caballo) se levantó poniéndose en las patas 'witrapüray'. | Levantarse, sublevarse: awkan (intr.). | Levantarse, torcerse hacia arriba, como las tablas: wayüftripan, chokifpüran (intr.). | Levantarse, como el cutis por efecto de una ventosa o de la dislocación de un hueso: pakürpürapan. Su absceso está muy levantado 'pakurkülewey ñi poyün'. | Levantársele algo en el cuerpo, como exantemas, granos, ronchas: pürañman (unitr.) [sujeto es la persona].";;;;;;;
L;AugustaESP;leve;adj. Es leve, no pesa mucho 'fanelay, lemfali'. | Pecado leve: fanenuchi werin, püchü werin. V. venial. | Asunto de poca importancia: newe falinuchi düngu. | Tocar algo levemente: fülkünun (unitr.).;;;;;;;
L;AugustaESP;ley;f. ley.;;;;;;;
L;AugustaESP;leyenda;f. nütram.;;;;;;;
L;AugustaESP;lezna;f. damitwe.;;;;;;;
L;AugustaESP;lezna;f. damitwe.;;;;;;;
L;AugustaESP;libación;f. Libación y hacer una libación a alguno: pütefülün (unitr.). V. wütrumushayelngen, wütruñmawün.;;;;;;;
L;AugustaESP;liberal;adj. rulweshakelufe (Pangui.) («kullingean» pinulu). Él es liberal 'ngeno rükün wülwültuyekey ñi weshakelu'.;;;;;;;
L;AugustaESP;liberalidad;f. [Cualidad de] ser liberal.;;;;;;;
L;AugustaESP;libertad;f. Estar uno en su libertad: kishu ngünewün ngen, kishu ngünewkülen. A los jóvenes les pierde la libertad 'weche ngelu kishu ngünewkülen mew at'aluwkey'. | Hablar con libertad: ayükünu nütramkan o düngun. | Dejar en libertad: l'el'ümün, n' elümün, müñalün (Huapi), müñalkünun (Huapi). | Andar en libertad: müñalkiawün.;;;;;;;
