Theme;Is Under The Theme;Word;Translation;Image;Definition;Conjugation;Declensions;Examples;Pronunciation;OLD
Sustantivos;;kimelzugupeyüm;diario, periódico.;;;;;Pefiñ tüfachi zugu kimelzugupeyüm mew. ‘Vi este asunto en el diario.’;;6
Sustantivos;;kimelfe;profesor, profesora.;;;;;;;1
Sustantivos;;kimeltuchefe;profesor, profesora.;;;;;Fey ta kimeltuchefe gey. ‘Él es profesor.’;;7
Sustantivos;;kitara;guitarra;;;;;;;6
Sustantivos;;kilo;esp. kilo.;;;;;Waragka pesu txipay kiñe kilo. ‘Mil pesos sale un kilo.’;;6
Sustantivos;;kinturukafe;quien busca casa, futuro arrendatario.;;;;;;;4
Sustantivos;;ko;agua.;;;;;Ko ka pelon ‘agua y luz’.;;5
Sustantivos;;komütuwe;espejo.;;;;;;;4
Sustantivos;;kompañ;compañero, compañera.;;;;;Weke kompañ. ‘Nuevos compañeros’;;
Sustantivos;;kochü ko;bebida dulce;;;;;;;5
Sustantivos;;kochiko;bebida.;;;;;;;9
Sustantivos;;kochilu;dulce.;;;;;;;5
Sustantivos;;kofke;pan.;;;;;Kokfe igekey. ‘El pan se come.’;;9
Sustantivos;;kofkefe;panadero, panadera.;;;;;;;11
Sustantivos;;kofkewe;panadería.;;;;;;;2
Sustantivos;;koka kola;coca cola.;;;;;Yafütun mew kümelayafuy pütokole koka kola. ‘Al comer no sería bueno si beben coca cola.’;;5
Sustantivos;;kotüwe;tostadora;;;;;;;6
Sustantivos;;koyla¹;mentira.;;;;;;;0
Sustantivos;;koylatufe;persona mentirosa.;;;;;;;11
Sustantivos;;koñküpü;basura.;;;;;Konküpü tukugekey koñküpüwe mew. ‘La basura se coloca en el basurero’.;;9
Sustantivos;;korü;sopa.;;;;;Korü achawall ‘sopa de gallina’, korü Pagkutxa ‘sopa de pantrucas’.;;5
Sustantivos;;kortina;cortinas. »katxütupelonwe.;;?;;;;;4
Sustantivos;;koron;correa;;;;;;;6
Sustantivos;;kollof;cochayuyo.;;;;;;;5
Sustantivos;;kopiw;copihue.;;;;;;;5
Sustantivos;;koles;repollo, coles.;;;;;;;5
Sustantivos;;kolotu-;pintar, maquillarse.;;?;;;;;6
Sustantivos;;kona;joven.;;;;;Antüw feyta kiñe kona ka tuwi ta Gülumapu. ‘Antüw es un joven y viene de Gülumapu.’;;1
Sustantivos;;koneltun;neo. internado de mapuzugun.;;;;;Küpa konfun ti koneltun Txürwa mapu mew, feymu ta gütxümüwpefuiñ. ‘Quería participar en el koneltun de Tirúa por eso los había llamado.’;;
Sustantivos;;konküpüwe;basurero.;;;;;Fotella tukugekey koñküpüwe mew. ‘La botella se pone en el basurero.’;;9
Sustantivos;;konsierto;esp. concierto.;;;;;;;
Sustantivos;;konsulta;esp. Consulta;;;;;Meziko tañi konsulta mu ‘en la consulta del médico’.;;7
Sustantivos;;konpelonwe;ventana.;;;;;Tüfachi ruka ta zoy konpelonwe niey kagelu ruka mew. ‘Esta casa tiene más ventanas que la otra casa.’ Nürüfkunuafimi konpelonwe. ‘Deja cerrada la ventana.’;;4
Sustantivos;;konwe;entrada.;;;;;;;4
Sustantivos;;kuefe;esp. jueves.;;;;;Kuefe antü mew ‘el día jueves’.;;?
Sustantivos;;kuku;"abuela paterna; nieto, nieta. Término recíproco del lado paterno.";;;;;;;3
Sustantivos;;kutama;bolso, alforja.;;;;;Kutama mew müley tañi llafe. ‘En el bolso, está mi llave.’;;6
Sustantivos;;kutxan¹;dolor.;;;;;Püchike kutxan ‘síntomas’. ¿Chem kutxan amta nieymi? ‘¿Qué dolores tienes?’;;
Sustantivos;;kutxan²;enfermo, paciente.;;;;;;;
Sustantivos;;kuy kuy;puente.;;;;;Lewfü mew müley kiñe fütxa kuy kuy. ‘En el río hay un gran puente.’;;2
Sustantivos;;kuyüm;arena.;;;;;;;2
Sustantivos;;kuyfikechemkünwe;museo.;;;;;;;2
Sustantivos;;kura;piedra.;;;;;;;2
Sustantivos;;kura ruka;edificio.;;?;;;Weke kurake ruka ‘Edificios nuevos’.Tüfa ta kiñe we kuraruka. ‘Este es un edificio nuevo.’;;
Sustantivos;;kuram;huevo.;;;;;;;5
Sustantivos;;kuraruka kamañ;conserje.;;?;;;;;1
Sustantivos;;kure;esposa.;;;;;;;3
Sustantivos;;kurewen;matrimonio, marido y esposa;;;;;;;1
Sustantivos;;kurun;"cuñado, cuñada. Hermana de la esposa (exc. hombre); esposo de la hermana (exc. mujer).";;?;;;;;3
Sustantivos;;kupilfe;peluquero, peluquera.;;;;;;;1
Sustantivos;;kupiltuwe;peluquería.;;;;;;;2
Sustantivos;;kuwü;mano.;;;;;Ziwillkagekey kuwü mew. ‘Se revuelve con la mano.’;;
Sustantivos;;kushe zomo;anciana, mujer mayor.;;;;;;;*
Sustantivos;;kushe papay;anciana, señora mayor, vieja. »kushe, papay;;;;;;;1
Sustantivos;;tafü;patio.;;?;;;;;4
Sustantivos;;takuruka;techo.;;;;;;;4
Sustantivos;;takun fenzekawe;tienda de ropa.;;;;;;;2
Sustantivos;;takunwe;tienda de ropa.;;;;;;;2
Sustantivos;;tapül;hoja. De manera figurativa, también se refiere a hoja de papel.;;;;;Feywüla wirinelelayu tachi tapül mu chem lawen tami pepi txemotuafel. ‘Ahora le escribiré en esta hoja qué remedio para que pueda mejorarse.’;;2
Sustantivos;;tükün;locro.;;;;;;;5
Sustantivos;;te;té.;;;;;;;5
Sustantivos;;tele;esp. tele, televisión. »chewkümpen;;;;;Pun mew azkintuy chi tele. ‘En la noche vió la tele.’ Tele mew kay, ¿chem piley ti püchi chillka? ‘Y de la tela qué dice el cartelito’;;
Sustantivos;;tomate;esp. tomate.;;;;;Kümentuken ta tomate. ‘Me gusta el tomate.’;;5
Sustantivos;;tol;frente.;;;;;Tukuafuymi katxün poñü tami tol mu. ‘Colocarás papas cortadas en tu frente.’;;8
Sustantivos;;tukukan;vegetales, verduras, huerta.;;?;;;;;2
Sustantivos;;turago;esp. durazno.;;;;;;;5
Sustantivos;;txafla;madera, tablas.;;;;;Txafla ruka ‘casa de madera’.;;2
Sustantivos;;txagliñ;helada.;;;;;;;2
Sustantivos;;txagliñelwe;heladera, freezer.;;;;;;;4
Sustantivos;;txar;pus.;;;;;Zipokunuafimi kiñe wayun mu tañi txipayal ti txar. ‘Te lo pincharás con una espina para que salga la pus.’;;
Sustantivos;;txarikuwü;pulsera;;;;;;;6
Sustantivos;;txariwe;faja. Prenda que se enrolla en la cintura.;;;;;;;6
Sustantivos;;txarilogko;cinta o banda para el cabello.;;;;;;;6
Sustantivos;;txapümkan;asociación.;;;;;;;
Sustantivos;;txapi;ají.;;;;;;;5
Sustantivos;;txawün;reunión, encuentro.;;;;;Mülepeafuy txawün peno… ‘'Podría haber una reunión quizás.’ Fey küpale, müleay txawün. ‘Si él viene, habrá reunión.’;;7
Sustantivos;;txawün waria;plaza.;;;;;;;2
Sustantivos;;txalkan;tormenta, trueno.;;;;;;;2
Sustantivos;;txanu;zapatillas.;;?;;;;;6
Sustantivos;;txüren;Var. de ~txen.;;;;;;;2
Sustantivos;;txülaf;cuchillo.;;;;;;;9
Sustantivos;;txemche;padres, adultos.;;;;;;;3
Sustantivos;;txemolchefe;doctor, doctora.;;;;;Txemolchefegen iñche, txemolken che. ‘Soy doctora, sano a las personas.’;;
Sustantivos;;txemolforofe;dentista.;;;;;;;11
Sustantivos;;txemolkachefe;doctor, doctora.;;;;;;;11
Sustantivos;;txemolkulliñfe;veterinario, veterinaria.;;;;;Iñche txemolkulliñfe. Müna ayiwüngey tañi küzaw. Txemokey tati pu che tañi kulliñ. ‘Soy veterinaria. Me da mucha alegría mi trabajo. Curo los animales de las personas.’;;1
Sustantivos;;txewa;perro.;;;;;Nielmün kiñe txewa, wekun ta müleafuy. ‘Si tienen un perro, podría estar afuera.’;;2
Sustantivos;;txen;tren.;;?;;;;;
Sustantivos;;txipatuwe;baño (sala);;;;;;;4
Sustantivos;;txipantu;año.;;;;;¿Chumte fali tüfachi ruka kiñe txipantu mu? ‘¿Cuándo vale esta casa al año?’;;1
Sustantivos;;txokiñ ruka;barrio.;;;;;;;4
Sustantivos;;txokiñche;grupo de personas.;;;;;Kiñe txokiñche mew ‘en un grupo de personas’.;;
Sustantivos;;txoy;porción, segmento. Postpuesto a un numeral indica esa hora. »txoy antü;;;;;"Kiñe txoy pun ‘una de la noche’; aylla txoy pürapan antü ‘nueve de la mañana’";;2
Sustantivos;;txoy antü;hora.;;;;;Zuamnefun kiñe txoy antü ñi peafel ñi kimnen meziko. ‘Necesito una hora para ver un médico que conozco.’;;8
Sustantivos;;txoy kimeltun;unidad de eneseñanza;;;;;¿Chem amta kimaiñ tüfachi txoy kimeltun mew? ‘¿Qué aprenderemos en esta unidad de enseñanza?’;;*
Sustantivos;;txoytu ruka;departamento.;;;;;¿Chumten txipay chi txoytu ruka kiñe küyen mu? ‘¿Cuánto sale el departamento por mes?’ Kom ti txoytu ruka niey reqle katxüntuku. ‘Todos los departamentos tienen nueve piezas.’;;4
Sustantivos;;txulitxuli;codo.;;;;;;;8
Sustantivos;;oferta;esp. oferta;;;;;Zoy falilay tati oferta, mari reqle waragkaley. ‘Es más barata la oferta, son diecisiete mil.’;;10
Sustantivos;;oktufüre;esp. octubre.;;;;;;;1
Sustantivos;;yael;Var. de ~iyael.;;;;;;;
Sustantivos;;yael;comida.;;;;;;;9
Sustantivos;;yafükuyüm;neo. vidrio.;;;;;yafükuyüm fotella ‘botella de vidrio’.;;9
Sustantivos;;yafütuwe;comedor.;;;;;;;4
Sustantivos;;yafütuwe ruka;restorán, (lugar de) comedores.;;;;;;;10
Sustantivos;;yafütun;alimentación, acto de comer.;;;;;¿Chumayiñ taiñ wechun txipantu yafütun? ‘¿Qué haremos para la cena de fin de año?’;;5
Sustantivos;;yaqel;Var. de ~iyael.;;;;;;;
Sustantivos;;yall;hijo, hija (exc. hombre).;;;;;;;3
Sustantivos;;yewün;regalo.;;;;;¿Chem yewün eluafimi? ‘¿Qué regalo le vas a dar?’;;6
Sustantivos;;yelchekawe;micro.;;;;;;;2
Sustantivos;;yene;ballena.;;;;;;;10
Sustantivos;;yeniezugupelu;coordinador, coordinadora.;;;;;;;1
Sustantivos;;yiwiñ;Var. de ~iwiñ.;;;;;;;
Sustantivos;;yoqa;esp. yoga.;;;;;Yogatun ‘hacer yoga’.;;12
Sustantivos;;yu;nariz.;;;;;Fütxa yugelu ‘narigón’.;;8
Sustantivos;;qitara;Var. de ~kitara.;;;;;;;
Sustantivos;;gütamchefe;componedor, componedora de huesos.;;;;;;;11
Sustantivos;;gütantu;cama.;;;;;Tati ruka niey küla gütantu. ‘La casa tiene tres camas.’;;4
Sustantivos;;gütxam;conversación, frase.;;;;;¿Chuchi gütxam ta püneafuymi? ‘¿Qué frase utilizarías?’;;4
Sustantivos;;gütxümwe;teléfono, celular.;;;;;Küzawgey ñi kimal chew ñi mülen egün gütxümwe niefule rume egün. ‘Es difícil saber dónde están ellos aunque tengan celular.’;;1
Sustantivos;;gürekafe;tejedora, tejedor (de telar).;;;;;;;11
Sustantivos;;gülliw;piñón. Fruto del »pewen.;;;;;;;2
Sustantivos;;güpükafe;dibujante.;;;;;;;11
Sustantivos;;gülpiwe;confórt, papel higiénico.;;;;;;;4
Sustantivos;;ge;ojos.;;;;;;;8
Sustantivos;;geziñ;ceja.;;;;;;;8
Sustantivos;;gefüñ;castaña.;;;;;;;6
Sustantivos;;gen;dueño, dueña.;;;;;Gen gillakawe ‘el dueño del negocio’.;;
Sustantivos;;genruka;dueño, dueña de casa.;;;;;;;4
Sustantivos;;gillafe;comprador.;;;;;;;6
Sustantivos;;gillakawe;tienda, negocio.;;;;;Müley tañi amual gillakawe mew. ‘Tengo que ir al negocio.’;;6
Sustantivos;;gillakawe takun;tienda de ropa.;;;;;;;2
Sustantivos;;gillakan;compras;;;;;¿Chumten txipay ti gillakan? ‘¿Cuánto salieron las compras?’;;6
Sustantivos;;gillañ;"cuñado. Hermano de la esposa (exc. hombre); esposo de la hermana (exc. hombre).";;?;;;;;3
Sustantivos;;gilawe;playa, orilla.;;;;;;;10
Sustantivos;;ñazu;"cuñada. Hermana del esposo (exc mujer); esposa del hermano (exc mujer).";;?;;;;;3
Sustantivos;;ñaña;hermana, ñaña (exc. mujer);;;;;;;1
Sustantivos;;ñawe;hija (exc. hombre);;;;;;;3
Sustantivos;;ñizol;jefe, superior.;;;;;Kuyfi ñizol ‘ex jefe’. Tukulpay ñi pu kompañ egu ka ñi pu ñizol. ‘Se acordaron de sus compañeros y de sus jefes.’;;11
Sustantivos;;ñuke;mamá, madre.;;;;;Iñche gütxümün tañi ñuke. ‘Llamé a mi mamá.’;;2
Sustantivos;;ñukentu;tía materna. »püñeñtuku;;;;;;;3
Sustantivos;;ramtukafe;persona preguntona.;;;;;Feytachi wentxu müna ramtukafegey. ‘Este hombre es muy preguntón.’;;11
Sustantivos;;ramtun;pregunta, consulta.;;;;;Kiñe ramtun ‘una pregunta’. Niefun kiñeke ramtun. ‘Tenía algunas preguntas.’;;2
Sustantivos;;rakümwe;puerta.;;;;;;;4
Sustantivos;;rakizuam;pensamiento, idea.;;;;;¿Chem piley tami rakizuam? ‘¿Qué dice tu pensamiento? ¿qué piensas?’;;4
Sustantivos;;rakizuamfe;reflexivo.;;;;;;;11
Sustantivos;;rakiranfe;contador, contadora.;;;;;;;1
Sustantivos;;rakin;número.;;;;;"Rakin RUT ‘número de RUT’; rakin mülemum ‘número de casa’; rakin gütxümwe ‘número de teléfono’. Allkütuge ka inafeypige ti rakin. ‘Escucha el audio y repite.’";;1
Sustantivos;;rayenkamañ;jardinero, jardinera.;;;;;;;1
Sustantivos;;ragi¹;centro.;;?;;;Pülle txipaley ta ragi Temuko waria mew. ‘Está cerca del centro de la ciudad de Temuco.’;;4
Sustantivos;;rali;plato.;;;;;;;4
Sustantivos;;ran;dinero.;;;;;Niean küzaw, niean ran. ‘Tendré trabajo, tendré dinero.’ Wewlan ran tüfachi küyen, müna weza. ‘No gané plata este mes, qué mal.’ Alü wewün ran welu eymi zoy wewüymi. ‘Gané mucha plata, pero tú ganaste más.’;;
Sustantivos;;rüfüwe;cuchara.;;;;;;;4
Sustantivos;;rütxafe;platera, platero;;;;;;;11
Sustantivos;;rügal kofke;tortilla de rescoldo.;;;;;;;5
Sustantivos;;rügo;harina.;;;;;;;5
Sustantivos;;rüpü;calle, camino. ;;;;;Lawütxaro rüpü 419 ‘Calle Lautaro 419’ Ti rüpü alü tuwi. ‘El camino es largo.’ Tati ruka Kallfülikan rüpü mülelu niey meli ümawtuwe. ‘La casa que está en la calle Caupolicán tiene cuatro habitaciones.’;;4
Sustantivos;;rülen;resfrío.;;;;;;;
Sustantivos;;rünatuwe;peineta.;;;;;;;4
Sustantivos;;rünkoy;talón.;;;;;Mañke ta kutxani tañi rünkoy. ‘A Mañke le duele el talón.’;;8
Sustantivos;;reqiyaelfe;mesero, mesera.;;;;;;;1
Sustantivos;;rimu;otoño.;;;;;;;2
Sustantivos;;rono;horno.;;;;;;;4
Sustantivos;;ruka;casa.;;;;;;;2
Sustantivos;;rukafe;constructor, constructora.;;;;;;;1
Sustantivos;;rukantu;barrio.;;?;;;Ñüküfgey chi rukantu. ‘El barrio es tranquilo’;;4
Sustantivos;;ruku;pecho.;;;;;;;8
Sustantivos;;rulpawirife;secretario, secretaria.;;;;;;;1
Sustantivos;;saku;esp. saco.;;;;;Tüfachi saku, ¿chumten faney?;;6
Sustantivos;;safazo;esp. sábado.;;;;;;;?
Sustantivos;;semana;esp. semana. »reqlentu;;;;;Fill semana amukey gillakawe mew. ‘Cada semana va a la tienda.’;;
Sustantivos;;sefolla;esp. cebolla;;;;;;;5
Sustantivos;;señal;esp. señal.;;;;;Chew ñi mülepen ta Susana gelay señal. ‘Donde estaba Susana no había Señal.’;;
Sustantivos;;sereal;esp. cereal.;;?;;;Sereal igekey fill antü. ‘Se come sereal cada día.’;;5
Sustantivos;;serfesa;esp. cerveza;;;;;;;5
Sustantivos;;sikleta;bicicleta.;;;;;;;
Sustantivos;;sine;esp. cine. »pegelnegümazwe;;;;;;;
Sustantivos;;sidi;esp. CD, disco compacto.;;;;;;;6
Sustantivos;;sofakama;esp. Sofá cama.;;?;;;;;4
Sustantivos;;soltaw;esp. soldado, soldada;;;;;;;1
Sustantivos;;llazküfe;enojón, enojona.;;;;;Müna llazküfegey tati fütxa ñizol. ‘El jefe es muy enojón.’ Llazküfegey, welu küme chegey. ‘Es enojón, pero buena persona.’;;11
Sustantivos;;llafe;esp. llave.;;;;;¿Chew müley tati llafe kay? ‘¿Y dónde está la llave?’ Küchaforolelmi, nürüfkunuaymi ti llafe. ‘Si estás lavándote de los dientes, cierra la llave.’;;7
Sustantivos;;llalla;suegra, yerno. Relación recíproca entre una suegra y su yerno.;;;;;;;3
Sustantivos;;llügi;lentejas.;;;;;;;5
Sustantivos;;llike;muslo.;;;;;;;8
Sustantivos;;paftxage;mejillas.;;;;;;;8
Sustantivos;;payun;bigote, barba.;;;;;;;
Sustantivos;;pagko;abrazo.;;;;;Kiñe pagko, wenüy. ‘Un abrazo, amigo.’;;
Sustantivos;;pagkutxa;pantrucas.;;;;;;;5
Sustantivos;;pañilltayültufe;músico, música.;;;;;;;1
Sustantivos;;pañillwe;metal.;;;;;;;9
Sustantivos;;pañu;esp. paño.;;;;;;;5
Sustantivos;;parka;esp. parca.;;;;;;;6
Sustantivos;;parke;esp. parque.;;;;;Amuaiñ Werkewe parke mew. ‘Iremos al parque Werkewe.’;;9
Sustantivos;;pasake;esp. pasaje.;;;;;Falilay pasake. ‘No es caro el pasaje.’ Müna fali pasake amuam Torre del Paine. ‘Es muy caro el pasaje para ir a Torres del Paine.’;;10
Sustantivos;;pasilla;esp. pastilla.;;;;;;;8
Sustantivos;;pallipalli;tobillo.;;;;;;;8
Sustantivos;;papay;mamita, señora (trato a mujer mayor).;;;;;;;1
Sustantivos;;papel;esp. papel.;;;;;;;
Sustantivos;;papil;Var. de ~papel.;;;;;;;
Sustantivos;;paliwe;cancha de palin.;;;;;;;2
Sustantivos;;palu;"tía paterna; sobrino, sobrina. Término recíproco del lado paterno.";;;;;;;3
Sustantivos;;püchi zomo;niña. »zomo;;;;;;;1
Sustantivos;;püchi kona;niño »kona;;;;;;;1
Sustantivos;;püchikeche;niños.;;;;;;;2
Sustantivos;;püchikeche ruka;guardería, jardín infantil.;;;;;;;2
Sustantivos;;pütokowe;bar.;;;;;;;2
Sustantivos;;pütxa;estómago.;;;;;;;8
Sustantivos;;pütxem;cigarro, cigarrillos.;;;;;;;
Sustantivos;;püñeñ;hijo, hija (exc mujer).;;;;;;;1
Sustantivos;;püñeñelchefe;partera;;;;;;;11
Sustantivos;;püñeñtuku;sobrino, sobrina. Hijos de la hermana (exc mujer). »choküm, weku;;;;;;;3
Sustantivos;;pürapürawe;escalera. Müley re pürapürawe. ‘Hay puras escaleras.’;;;;;;;4
Sustantivos;;püllültu-;energizar.;;;;;püllültuki. ‘lo energiza.’;;4
Sustantivos;;pünowe;piso.;;?;;;kiñe pünowe ‘primer piso’ o ‘un piso’. Kiñe pünowe mu ta müley kiñe iyaelwe. ‘En el primer piso hay una cocina.’;;4
Sustantivos;;pefre;esp. pebre.;;;;;;;5
Sustantivos;;pegelzugun;anuncio, aviso.;;;;;Pefiñ tami pegelzugun interne mu. ‘Vi su aviso en internet.’;;4
Sustantivos;;pegelnegümazwe;cine.;;;;;Gelay pegelnegümazwe püchi waria mew.;;2
Sustantivos;;pegka;zapallo.;;;;;;;5
Sustantivos;;peñi;hermano (excl. hombre);;;;;;;1
Sustantivos;;perakizuamfe;sicólogo, sicóloga.;;;;;;;1
Sustantivos;;pewü;primavera;;;;;;;2
Sustantivos;;pel;cuello, garganta.;;;;;¿Kutxani tami pel? ‘¿Te duele la garganta?’;;8
Sustantivos;;pelikula;esp. peliculas. »negümaz;;;;;;;6
Sustantivos;;pelotatufe;futbolista.;;;;;;;1
Sustantivos;;pelotuwe;lámpara.;;;;;;;4
Sustantivos;;pelon eñumtuwe;calefacción solar. ~pelon newen eñumtuwe;;?;;;;;4
Sustantivos;;pelon²;luz.;;?;;;Chumgechi kastayawnoal ko ka pelon ‘cómo no andar gastando agua y luz’. Chogümafimi pelon. ‘Apagarás la luz.’;;4
Sustantivos;;pizza;esp. pizza.;;;;;Pizzaken. ‘Hago pizzas.’;;11
Sustantivos;;pichi;un remedio.;;?;;;Pütokoaymi pichi pigechi tapül lawen. ‘Beberás un remedio de hojas del “pichi”’;;8
Sustantivos;;pikun;norte.;;;;;Pikun temuko püle ‘al norte de Temuco’, fütxa pikun ‘el norte grande’.;;2
Sustantivos;;pital;esp. hospital.;;;;;;;2
Sustantivos;;pitxaw;ampolla.;;;;;;;
Sustantivos;;pire;nieve, granizo. »üñü;;?;;;;;2
Sustantivos;;piwümwe;secadora;;?;;;;;6
Sustantivos;;piwe;delivery, donde se pide.;;;;;;;6
Sustantivos;;pilun;oreja.;;;;;;;8
Sustantivos;;pinun;negación.;;;;;Pinun mapuzugun mew ‘negación en mapuzugun’.;;
Sustantivos;;poyen;cariño.;;;;;;;2
Sustantivos;;poñü;papas.;;;;;;;2
Sustantivos;;pollera;esp. falda, pollera.;;;;;;;6
Sustantivos;;polera;esp. polera.;;;;;;;6
Sustantivos;;pontxo;frazada.;;;;;;;4
Sustantivos;;puel;este.;;;;;;;2
Sustantivos;;putuwe;bar. »pütokowe;;;;;Tüfachi putuwe zoy pülleley. ‘Este bar está más cerca.’;;4
Sustantivos;;puñmo;suegro, nuera. Relación recíproca entre un suegro y su nuera.;;;;;;;3
Sustantivos;;puruwe;disco, discoteque.;;;;;Küpa purulelmi puruwe mew, amuayu puruwe mew. ‘Si quieres bailar en la disco, vamos a la disco.’;;12
Sustantivos;;pulko;vino. ~pulku;;;;;Pulko fotella ‘botella de vino’.;;5
Sustantivos;;pulkotuwe;bar, lugar donde se bebe vino.;;;;;Alberto txaway kiñeke wenüy egün kiñe pulkotuwe mew. ‘Alberto se juntará con unos amigos en el bar.’;;7
Sustantivos;;pulku;Var. de ~pulko.;;;;;;;
Sustantivos;;plasa;esp. plaza »txawün waria;;;;;;;4
Sustantivos;;umañwe;alojamiento.;;;;;;;9
Sustantivos;;umawtuwe;pieza, habitación. ~ümawtuwe;;;;;kurewen ümawtuwe ‘pieza matrimonial’, püchiche ümawtuwe ‘pieza de los niños’, witxan ümawtuwe ‘pieza de visitas’.;;4
Sustantivos;;uchulkan;clasificación.;;;;;;;
Sustantivos;;ufaz;uvas.;;;;;;;5
Sustantivos;;ulluzwe;toalla.;;;;;;;4
Sustantivos;;wa;maíz. ~uwa;;;;;;;5
Sustantivos;;wazkümkowe;hervidor (eléctrico).;;;;;;;4
Sustantivos;;wampo;bote.;;;;;Müley kiñe fütxa lewfü ka kiñe fütxa wampo. ‘Hay un gran río y un bote grande.’;;2
Sustantivos;;waka;vaca.;;;;;;;2
Sustantivos;;wagku;banco, silla.;;;;;;;2
Sustantivos;;waria;ciudad.;;;;;;;1
Sustantivos;;wüzamel rüpü;esquina.;;;;;;;2
Sustantivos;;wüzamkan;horario. Unido a un sustantivo tempora, indica horario.;;;;;Wüzamkan antü ‘horario diario’, wüzamkan reqlentu ‘horario semanal’.;;12
Sustantivos;;wütxe;frio.;;;;;;;2
Sustantivos;;wül aregülümruka-;dar en arriendo una casa.;;;;;¿Wül aregülümrukaleymi am? ‘¿Estás arrendando una casa?’;;4
Sustantivos;;wülgiñ;entrada (casa).;;;;;;;2
Sustantivos;;wün;boca.;;;;;;;8
Sustantivos;;wezakelu;ropa.;;;;;;;2
Sustantivos;;weche wentxu;hombre joven. »wentxu;;;;;;;1
Sustantivos;;weku;tío materno. »choküm;;;;;;;3
Sustantivos;;wekun txipawe;terraza.;;;;;;;4
Sustantivos;;weyumerun;mocos.;;;;;;;8
Sustantivos;;werife;regodión »weri-;;;;;;;5
Sustantivos;;wele;izquierda.;;;;;Wele püle ‘hacia la izquierda’. Wele püle tañi ruka mew müley kiñe anümka. ‘A la izquierda de mi casa, hay un árbol.’;;2
Sustantivos;;welukafe;vendedor, vendedora.;;;;;;;11
Sustantivos;;welukawe;feria, tienda.;;;;;Challwa welukawe ‘tienda de pescado, pescadería’, ilo welukawe ‘carnicería’, pulku welukawe ‘tienda de vinos’.;;2
Sustantivos;;wenüy;amigo, amiga.;;;;;¿Alejandro chem pimefi egün ñi pu wenüy? ‘Qué fue a decir Alejandro a sus amigos.’;;1
Sustantivos;;wentxu;hombre.;;;;;Kallfürügi waria mew ta müley kiñe wentxu. ‘En la ciudad de Galvarino hay un hombre.’;;1
Sustantivos;;wizüelfe;diseñador, diseñadora.;;;;;;;1
Sustantivos;;witxawe;estacionamiento.;;;;;Yelchekawe witxawe ‘estacionamiento de micros’;;2
Sustantivos;;witxan;visita.;;;;;Pu witxan ‘las visitas’. Llagküray lloway ñi ruka mew fentxen witxan. ‘Llagküray recibirá en su casa diversas visitas.’;;7
Sustantivos;;witxu;cuchara.;;;;;;;9
Sustantivos;;witxunko;estero, corriente de agua.;;;;;Furitu püle tañi ruka rumekey kiñe witxunko ‘Detrás de mi casa pasa un estero.’;;0
Sustantivos;;wigkazugun;castellano, idioma español.;;;;;Wirintukuge ti zugu wigkazugun mew. ‘Escribe el asunto en castellano.’;;0
Sustantivos;;wigkul;cerro.;;;;;¿Ayikeymi tami amual wigkul mew? ‘¿Te gusta ir al cerro?’;;2
Sustantivos;;wiñolzugun;respuesta.;;;;;;;4
Sustantivos;;wirawira;pantalón.;;;;;¿Chumten fali tüfachi wirawira? ‘¿Cuánto vale este pantalón?’;;6
Sustantivos;;wirin;escrito, escritura.;;;;;Chillkatuge tüfachi wirin. ‘Lee este escrito.’;;1
Sustantivos;;wirintukufe;escritor, escritora.;;;;;;;11
Sustantivos;;willi;sur.;;;;;Willi Temuko püle ‘Al sur de Temuco.’;;2
Sustantivos;;willpush;harina con agua.;;;;;;;5
Sustantivos;;wilgiñ;patio.;;?;;;;;4
Sustantivos;;winu;cuchillo.;;;;;;;4
Sustantivos;;lama;alfombra.;;;;;;;4
Sustantivos;;lamgen;"hermana; hermano (exc. mujer). ~lamwen";;?;;;;;1
Sustantivos;;lafken;mar.;;;;;;;2
Sustantivos;;lafken püle;oeste.;;;;;;;2
Sustantivos;;laku;"abuelo paterno; nieto, nieta. Término recíproco del lado paterno.";;;;;;;3
Sustantivos;;lawentuwe;centro de salud.;;;;;;;2
Sustantivos;;lawenwe;farmacia.;;;;;;;2
Sustantivos;;lemu;bosque.;;;;;;;10
Sustantivos;;lefazura;levadura.;;;;;;;5
Sustantivos;;lefkantun;carrera, corrida.;;;;;Lefkantun sumel. ‘Zapatos para correr’;;6
Sustantivos;;lewfü;río.;;;;;;;2
Sustantivos;;lelfün;campo.;;;;;;;2
Sustantivos;;lelfün waria;parque.;;;;;;;2
Sustantivos;;lelitxipawe;balcón.;;?;;;Ti epu ümawtuwe niey ta lelitxipawe. ‘Los dos dormitorios tienen balcón.’;;4
Sustantivos;;lichi;esp. leche.;;;;;Müley ta lichi zewmayal mallu poñü.  ‘Está la lecha para preparar puré.’;;5
Sustantivos;;liftuforowe;pasta de dientes.;;;;;;;6
Sustantivos;;liftutakuwe;detergente.;;;;;;;6
Sustantivos;;liftulogkowe;champú, shampoo. Var. ~küllay.;;;;;;;6
Sustantivos;;lifru;libro.;;;;;Chillkatun kiñe lifru. ‘Leí un libro.’;;6
Sustantivos;;lipag;brazos.;;;;;;;8
Sustantivos;;lil;quebrada.;;;;;;;2
Sustantivos;;lof;comunidad.;;;;;Wichawe lof ‘comunidad Wichawe’.;;1
Sustantivos;;logko;cabeza, cabellos.;;;;;;;8
